blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""490479402012""","""Vernal, UT""",1.00,998.00,305.00,25717.04,41,50,36,14,17,12,27,33,24,8.50,0.10,2.15,2,2,25735,25538,24897,0,0,0,18269,17903,17714,13186,12858,12797,5075,5036,4910,8,8,7,7,8,7,1.1,4.4,0.01,422,56,775,37,547,781,1119,,70,30
"""490479402013""","""Vernal, UT""",1.00,763.00,308.00,20261.11,43,53,38,14,17,13,29,36,26,8.90,0.14,2.28,2,2,29335,29138,28498,0,0,0,19729,19363,19174,13938,13610,13549,5785,5746,5620,6,7,6,6,6,5,1.3,0.4,0.02,479,53,357,44,533,790,829,630,80,20
"""490479402014""","""Vernal, UT""",1.00,1248.00,384.00,111427.47,65,80,58,31,39,28,33,41,29,11.76,0.04,2.55,2,2,35016,34819,34178,0,0,0,22540,22173,21985,15630,15302,15241,6905,6866,6740,4,4,4,4,4,4,0.1,0.0,0.00,424,88,173,54,807,1777,1929,869,86,14
"""490479402015""","""Vernal, UT""",1.00,1983.00,573.00,14480.46,54,67,48,25,31,22,29,36,25,9.81,0.39,2.32,2,2,27809,27612,26971,0,0,0,19685,19318,19129,14194,13866,13804,5484,5445,5319,7,7,6,7,7,6,0.5,1.1,0.04,940,78,1038,43,426,1407,1482,919,87,13
"""490479682011""","""Vernal, UT""",1.00,1147.00,366.00,8780.86,51,64,46,23,29,21,28,35,25,9.66,0.40,2.25,2,2,28315,28118,27478,0,0,0,19365,18999,18810,13775,13447,13386,5584,5545,5419,7,7,6,6,7,5,1.1,0.4,0.04,698,74,703,45,283,1298,1625,628,67,33
"""490479682013""","""Vernal, UT""",1.00,1830.00,628.00,571347.08,60,74,53,23,29,21,37,45,33,13.55,0.01,2.82,3,3,39276,39079,38438,0,0,0,24995,24628,24440,17247,16919,16858,7745,7706,7580,3,3,2,3,3,2,0.0,0.0,0.00,675,94,558,66,1623,1314,1396,,94,6
"""490479682022""","""Vernal, UT""",1.00,2228.00,599.00,60424.49,52,65,47,22,28,20,30,37,27,10.20,0.10,2.38,2,2,29959,29762,29121,0,0,0,20484,20117,19929,14569,14241,14180,5908,5869,5743,7,7,6,7,7,6,0.0,0.4,0.01,747,81,310,44,1373,1259,1558,,81,19
"""490479683011""","""Vernal, UT""",1.00,2715.00,672.00,61088.35,61,76,55,30,37,27,32,39,28,11.58,0.13,2.47,2,2,32051,31854,31213,0,0,0,21423,21056,20867,15096,14768,14706,6320,6281,6155,7,7,6,6,7,6,0.0,0.4,0.01,770,91,252,44,898,1677,1677,,100,0
"""490479683012""","""Vernal, UT""",1.00,1740.00,501.00,487.53,46,57,41,22,27,19,24,30,21,7.88,8.10,2.00,2,2,21650,21453,20812,0,0,0,16507,16141,15951,12227,11899,11838,4269,4230,4104,11,11,10,10,11,9,4.3,3.4,1.03,3127,85,4291,41,11,1219,1527,718,62,38
"""490479683013""","""Vernal, UT""",1.00,1970.00,746.00,1105.45,47,58,42,22,28,20,24,30,21,7.77,5.24,1.98,2,2,22673,22476,21836,0,0,0,16632,16266,16076,12150,11822,11761,4471,4432,4306,11,11,10,10,11,9,4.7,2.5,0.67,2332,48,2745,42,38,1263,1570,734,63,37
"""490479683021""","""Vernal, UT""",1.00,1667.00,496.00,300575.32,63,78,57,30,37,27,34,42,30,12.37,0.02,2.63,3,3,34688,34491,33850,0,0,0,22947,22580,22392,16102,15774,15712,6840,6802,6675,5,5,4,5,5,4,0.0,0.1,0.00,552,98,414,50,2073,1674,1712,,98,2
"""490479683022""","""Vernal, UT""",1.00,1428.00,545.00,2012.23,51,63,45,23,29,21,27,34,24,8.43,2.28,2.21,2,2,26049,25852,25211,0,0,0,18664,18297,18108,13518,13190,13129,5137,5098,4972,9,9,8,8,8,7,1.7,1.2,0.27,1658,76,1441,43,134,1325,1363,1161,81,19
"""490479683023""","""Vernal, UT""",1.00,1427.00,453.00,1632.46,59,73,53,30,38,27,29,35,25,9.70,2.69,2.31,2,2,27927,27730,27090,0,0,0,19666,19300,19111,14152,13824,13762,5507,5468,5342,7,8,6,7,7,6,1.4,0.6,0.28,1307,90,932,44,102,1702,1776,,96,4
"""490479684011""","""Vernal, UT""",1.00,1955.00,704.00,1112.66,43,53,38,19,24,17,24,29,21,7.48,4.73,1.97,2,2,21894,21697,21057,0,0,0,16368,16002,15812,12039,11711,11650,4317,4279,4152,11,12,10,11,11,9,5.4,3.5,0.63,2461,36,4199,41,37,1070,1184,800,70,30
"""490479684012""","""Vernal, UT""",1.00,1548.00,408.00,550.16,40,50,36,17,22,16,23,28,20,6.81,5.05,1.89,2,2,20767,20570,19930,0,0,0,15679,15312,15123,11572,11244,11182,4095,4056,3930,12,12,10,11,11,10,5.8,3.3,0.74,3026,54,4550,41,14,981,1261,747,46,54
"""490479684013""","""Vernal, UT""",1.00,442.00,215.00,194.56,39,48,35,16,19,14,23,29,21,6.29,6.96,1.94,2,2,20841,20644,20003,0,0,0,15971,15605,15415,11850,11522,11461,4110,4071,3945,12,12,10,11,11,10,5.5,3.6,1.11,3290,75,5020,41,7,882,1026,704,55,45
"""490479684031""","""Vernal, UT""",1.00,1748.00,641.00,4299.22,52,64,46,25,31,22,27,33,23,8.41,1.25,2.16,2,2,25047,24850,24209,0,0,0,18154,17787,17598,13206,12878,12817,4939,4900,4774,8,9,7,8,8,7,1.6,2.0,0.15,1385,80,1847,42,139,1405,1448,1320,67,33
"""490479684041""","""Vernal, UT""",1.00,1175.00,531.00,330.91,34,42,30,13,16,12,21,25,18,6.03,9.68,1.67,2,2,19679,19482,18841,1,1,1,14114,13748,13558,10217,9889,9828,3881,3842,3715,16,17,14,15,16,13,7.3,3.4,1.60,3101,8,5057,41,25,735,,862,15,85
"""490479684042""","""Vernal, UT""",1.00,1707.00,510.00,2271.57,50,62,44,24,30,22,26,31,22,8.38,1.88,2.10,2,2,23197,23000,22360,0,0,0,17454,17087,16898,12870,12542,12481,4574,4536,4409,9,10,8,9,9,8,2.7,2.9,0.22,2293,71,3243,41,69,1371,1505,1067,69,31
"""490039602003""","""Ogden-Clearfield, UT""",1.00,1988.00,573.00,1487.48,40,48,46,19,23,23,21,25,23,8.68,3.34,2.26,2,2,24807,24610,23173,0,0,0,19393,18347,17280,14489,13483,12702,4894,4853,4570,11,11,8,10,10,8,2.8,2.3,0.39,2944,82,2729,42,41,1411,1527,962,79,21
"""490039602005""","""Ogden-Clearfield, UT""",1.00,842.00,245.00,2657.07,44,54,51,21,26,25,23,28,25,9.68,0.89,2.42,2,2,29087,28890,27454,0,0,0,21289,20193,19127,15545,14490,13709,5738,5697,5414,6,6,5,6,6,4,1.3,0.4,0.09,1082,98,1179,46,83,1590,1714,1040,82,18
"""490039603023""","""Ogden-Clearfield, UT""",1.00,968.00,431.00,1290.36,28,34,32,8,10,10,20,24,22,7.68,2.56,2.10,2,2,24373,24176,22739,0,0,0,18314,17314,16247,13495,12536,11755,4808,4767,4484,10,11,8,10,10,8,3.6,1.4,0.33,2052,47,2848,44,86,628,,1096,43,57
"""490039602006""","""Ogden-Clearfield, UT""",1.00,786.00,339.00,950.98,33,40,37,13,16,16,20,24,22,7.35,2.62,2.11,2,2,24770,24573,23137,0,0,0,18476,17472,16405,13579,12616,11835,4887,4846,4562,10,10,8,10,10,8,4.4,1.3,0.36,1819,51,1884,43,41,976,1157,767,54,46
"""490039602002""","""Ogden-Clearfield, UT""",1.00,1062.00,235.00,8533.73,42,51,48,18,23,22,24,28,26,11.13,0.31,2.47,2,2,29081,28884,27448,0,0,0,21629,20516,19450,15885,14814,14033,5737,5696,5413,7,7,5,6,6,5,0.9,0.5,0.03,1086,83,1068,45,251,1373,1536,,89,11
"""490039603024""","""Ogden-Clearfield, UT""",1.00,1620.00,522.00,182.13,38,46,43,18,23,22,20,23,21,7.85,22.50,2.09,2,2,22981,22784,21347,0,1,0,17974,16977,15910,13427,12470,11689,4534,4493,4210,14,14,11,13,13,10,5.0,2.7,2.87,3456,70,3391,42,13,1386,1594,971,67,33
"""490039601001""","""Ogden-Clearfield, UT""",1.00,1174.00,319.00,252165.01,47,57,53,21,26,25,26,31,28,11.46,0.01,2.66,3,2,32474,32277,30840,0,0,0,23482,22314,21248,17070,15943,15162,6406,6365,6082,6,7,5,6,6,5,0.0,0.5,0.00,456,89,554,44,2212,1576,1603,635,97,3
"""490039601002""","""Ogden-Clearfield, UT""",1.00,2031.00,539.00,160068.65,48,58,55,23,29,28,25,30,27,10.99,0.04,2.60,3,2,31070,30873,29437,0,0,0,22835,21684,20618,16700,15590,14809,6129,6088,5805,6,6,5,6,6,4,0.0,0.5,0.00,766,93,1002,46,1020,1737,1790,1232,91,9
"""490039601003""","""Ogden-Clearfield, UT""",1.00,882.00,216.00,2931392.89,46,56,53,20,25,24,27,32,29,11.84,0.00,2.70,3,3,34764,34567,33130,0,0,0,24188,23008,21942,17327,16188,15407,6858,6817,6533,3,3,3,3,3,2,3.4,0.1,0.00,217,76,289,51,3797,1504,1433,1723,75,25
"""490039602001""","""Ogden-Clearfield, UT""",1.00,2279.00,617.00,15139.74,40,49,46,16,20,20,24,29,26,10.51,0.43,2.50,2,2,30154,29957,28521,0,0,0,22001,20882,19816,16047,14968,14187,5949,5907,5624,6,6,4,5,6,4,0.8,0.3,0.04,1092,95,853,47,174,1224,1247,1009,90,10
"""490039602004""","""Ogden-Clearfield, UT""",1.00,1205.00,366.00,35341.60,48,59,56,24,29,28,25,29,27,10.78,0.11,2.58,3,2,30255,30058,28621,0,0,0,22551,21407,20341,16577,15473,14692,5968,5927,5644,6,6,4,5,6,4,0.1,0.4,0.01,1115,98,1462,46,465,1785,1841,983,93,7
"""490039603011""","""Ogden-Clearfield, UT""",1.00,1388.00,361.00,5630.15,48,59,56,25,31,30,24,28,26,10.72,0.69,2.48,2,2,28761,28564,27127,0,0,0,21600,20486,19420,15920,14846,14065,5674,5633,5349,7,7,5,6,6,5,1.6,0.6,0.06,1378,93,1416,45,75,1878,1904,,99,1
"""490039603012""","""Ogden-Clearfield, UT""",1.00,951.00,364.00,314.91,34,42,39,14,18,17,20,24,22,7.88,9.11,2.13,2,2,23516,23319,21882,0,0,0,18361,17351,16284,13709,12740,11959,4639,4598,4315,12,13,10,12,12,9,4.8,2.5,1.16,2901,74,2847,42,13,1080,1245,679,71,29
"""490039603013""","""Ogden-Clearfield, UT""",1.00,906.00,424.00,138.60,33,40,37,14,18,17,19,22,20,6.63,20.27,1.97,2,2,21744,21547,20111,1,1,1,16970,16009,14941,12665,11744,10963,4290,4249,3966,15,16,12,14,15,11,6.1,3.0,3.06,3637,74,3397,41,5,1070,1140,1017,43,57
"""490039603014""","""Ogden-Clearfield, UT""",1.00,1111.00,339.00,341.47,37,45,42,16,20,19,21,25,23,8.14,8.08,2.27,2,2,24250,24053,22616,0,0,0,19381,18330,17262,14585,13574,12793,4784,4743,4460,12,12,9,11,11,9,3.4,3.1,0.99,3504,100,3298,41,12,1206,1294,,93,7
"""490039603021""","""Ogden-Clearfield, UT""",1.00,2181.00,713.00,409.23,34,42,39,15,19,18,20,23,21,7.37,12.84,2.06,2,2,22842,22645,21208,1,1,1,17776,16787,15719,13254,12306,11525,4506,4466,4182,16,16,12,15,15,11,6.7,2.9,1.74,3613,29,3686,41,19,1124,1133,1082,82,18
"""490039603022""","""Ogden-Clearfield, UT""",1.00,1253.00,376.00,550.47,44,53,50,22,28,27,21,25,23,8.59,5.87,2.25,2,2,24537,24340,22903,0,0,0,19303,18258,17191,14451,13447,12666,4840,4800,4516,11,11,8,10,10,8,3.1,2.4,0.68,2982,93,3123,42,20,1699,1793,1279,82,18
"""490039604001""","""Ogden-Clearfield, UT""",1.00,1776.00,549.00,128745.07,49,59,56,23,29,28,25,30,28,10.74,0.05,2.62,3,2,30755,30558,29121,0,0,0,22919,21762,20696,16847,15730,14949,6067,6026,5743,5,5,4,5,5,4,0.0,0.5,0.00,852,94,2651,47,1091,1772,1848,997,91,9
"""490039604002""","""Ogden-Clearfield, UT""",1.00,2102.00,662.00,15046.72,45,55,52,21,26,26,24,29,26,10.47,0.46,2.51,2,2,30117,29920,28484,0,0,0,22059,20936,19870,16112,15030,14249,5941,5900,5617,5,5,4,5,5,4,0.9,0.3,0.04,1317,98,1130,48,136,1597,1599,1580,91,9
"""490039604003""","""Ogden-Clearfield, UT""",1.00,1394.00,444.00,18826.40,40,48,45,16,20,20,24,28,26,9.77,0.23,2.47,2,2,28667,28470,27033,0,0,0,21496,20386,19320,15835,14766,13985,5655,5614,5331,6,6,5,6,6,4,0.6,0.6,0.02,1135,97,2296,46,188,1228,1313,892,80,20
"""490039605001""","""Ogden-Clearfield, UT""",1.00,1735.00,464.00,3508.31,47,57,54,23,29,28,23,28,25,10.02,1.32,2.45,2,2,27364,27167,25730,0,0,0,21155,20049,18982,15746,14681,13900,5398,5357,5074,10,10,8,10,10,7,1.3,0.4,0.13,1651,97,2202,45,92,1777,1840,,97,3
"""490039605002""","""Ogden-Clearfield, UT""",1.00,1323.00,359.00,36270.24,44,54,51,18,23,22,26,31,28,11.06,0.11,2.69,3,3,31974,31777,30340,0,0,0,23607,22428,21363,17296,16159,15378,6308,6266,5983,3,3,2,3,3,2,0.1,0.1,0.01,1094,100,2562,54,448,1394,1451,,96,4
"""490039605003""","""Ogden-Clearfield, UT""",1.00,1238.00,543.00,159.60,31,37,34,12,15,15,18,22,19,6.25,21.25,1.94,2,2,21104,20907,19470,1,1,1,16661,15710,14637,12464,11553,10772,4163,4123,3839,33,34,26,31,32,24,7.1,0.6,3.40,4875,44,5897,45,7,928,1209,746,39,61
"""490039605004""","""Ogden-Clearfield, UT""",1.00,1146.00,473.00,177.00,32,38,36,13,16,15,19,23,21,6.51,17.40,2.06,2,2,21447,21250,19813,1,1,1,17480,16493,15422,13219,12273,11492,4231,4190,3907,30,30,23,28,28,22,6.0,0.9,2.67,5602,62,6465,44,9,948,1098,711,61,39
"""490039606011""","""Ogden-Clearfield, UT""",1.00,1136.00,436.00,124.17,33,40,38,14,18,17,19,23,20,7.10,24.92,2.02,2,2,22062,21865,20428,1,1,1,17365,16390,15319,12987,12051,11270,4352,4312,4028,26,27,20,24,25,19,6.6,0.4,3.51,4680,57,5443,46,7,1092,1375,803,50,50
"""490039606012""","""Ogden-Clearfield, UT""",1.00,1215.00,446.00,138.78,37,45,42,15,19,19,22,26,24,8.18,26.30,2.32,2,2,25405,25208,23771,0,0,0,19916,18850,17784,14897,13872,13091,5012,4971,4688,7,8,6,7,7,5,4.4,0.6,3.21,4817,100,5493,48,6,1172,1230,,95,5
"""490039606013""","""Ogden-Clearfield, UT""",1.00,733.00,306.00,129.05,33,40,37,13,17,16,20,23,21,7.29,17.28,2.11,2,2,22755,22558,21122,1,1,1,18076,17073,16003,13565,12602,11821,4489,4448,4165,22,23,17,21,22,16,5.6,0.3,2.37,5410,75,6384,47,7,1009,1164,793,58,42
"""490039606014""","""Ogden-Clearfield, UT""",1.00,728.00,256.00,148.02,35,43,40,15,19,18,20,24,22,7.48,12.94,2.15,2,2,22620,22423,20986,1,1,1,18273,17260,16190,13789,12815,12034,4462,4422,4138,22,23,17,21,22,16,5.7,0.4,1.73,5900,72,6867,47,8,1146,1195,1031,70,30
"""490039606021""","""Ogden-Clearfield, UT""",1.00,768.00,300.00,6997.76,42,51,48,18,23,22,23,28,25,8.59,0.37,2.49,2,2,26707,26510,25073,0,0,0,21266,20149,19083,15989,14913,14132,5269,5228,4944,9,9,7,9,9,7,0.5,0.4,0.04,2941,91,3318,45,280,1401,1389,1583,94,6
"""490039606022""","""Ogden-Clearfield, UT""",1.00,1023.00,350.00,594.08,43,53,50,21,26,25,23,27,24,8.72,5.14,2.40,2,2,26149,25952,24515,0,0,0,20564,19475,18409,15399,14350,13569,5159,5118,4834,7,7,5,6,7,5,2.3,0.6,0.59,4691,99,5486,47,35,1566,1708,,92,8
"""490039606023""","""Ogden-Clearfield, UT""",1.00,954.00,295.00,104.08,38,46,43,17,22,21,20,24,22,7.39,20.93,2.14,2,2,23145,22948,21511,1,1,1,18362,17349,16280,13774,12801,12020,4566,4525,4242,22,23,17,21,22,16,5.0,0.4,2.83,4323,82,4769,46,8,1315,1372,1198,67,33
"""490039607011""","""Ogden-Clearfield, UT""",1.00,794.00,273.00,204.03,37,45,42,17,22,21,20,23,21,7.33,9.80,2.14,2,2,21949,21752,20315,1,1,1,18105,17094,16023,13750,12779,11998,4330,4289,4006,25,26,20,24,24,18,4.5,1.1,1.34,5644,88,6580,43,9,1314,1563,817,67,33
"""490039607012""","""Ogden-Clearfield, UT""",1.00,3074.00,847.00,573.26,36,43,40,16,21,20,19,23,21,7.50,11.09,2.05,2,2,21688,21491,20054,1,1,1,17487,16502,15431,13179,12235,11454,4279,4238,3955,29,30,23,27,28,21,5.5,1.1,1.48,4572,54,5801,43,18,1246,1409,1034,56,44
"""490039607013""","""Ogden-Clearfield, UT""",1.00,1438.00,532.00,198.27,34,41,39,15,19,18,19,23,20,6.93,18.60,2.05,2,2,21378,21181,19744,1,1,1,17405,16422,15349,13153,12210,11429,4217,4177,3893,35,36,27,33,34,26,5.8,1.2,2.68,4949,61,5884,43,11,1138,1356,807,60,40
"""490039607021""","""Ogden-Clearfield, UT""",1.00,1700.00,660.00,559.64,33,40,37,14,18,17,19,22,20,6.82,8.04,1.98,2,2,22071,21874,20438,1,1,1,17100,16136,15066,12724,11800,11019,4354,4314,4030,22,22,17,20,21,16,6.5,0.4,1.18,4950,36,5817,47,19,1066,1396,908,32,68
"""490039607022""","""Ogden-Clearfield, UT""",1.00,1085.00,398.00,216.71,34,41,38,15,18,18,19,23,21,7.19,13.20,2.05,2,2,22057,21860,20423,1,1,1,17561,16576,15507,13188,12243,11462,4351,4311,4027,22,23,18,21,22,17,5.9,0.4,1.84,5588,65,6661,47,9,1111,1372,892,46,54
"""490039608011""","""Ogden-Clearfield, UT""",1.00,1324.00,336.00,22571.18,53,64,61,28,35,34,25,29,27,10.50,0.16,2.59,3,2,29747,29550,28113,0,0,0,22475,21330,20264,16601,15496,14715,5868,5827,5544,6,6,5,6,6,4,0.1,0.5,0.01,1493,100,1625,46,418,2112,2144,1167,97,3
"""490039608012""","""Ogden-Clearfield, UT""",1.00,1595.00,562.00,15260.94,44,53,50,20,26,25,23,28,26,9.03,0.33,2.47,2,2,27617,27421,25984,0,0,0,21343,20231,19163,15883,14811,14030,5448,5407,5124,12,12,9,33,33,25,0.3,0.4,0.04,2120,91,2081,45,363,1552,1551,1556,87,13
"""490039608013""","""Ogden-Clearfield, UT""",1.00,1895.00,580.00,7120.88,46,57,53,23,29,28,23,28,25,9.69,0.79,2.45,2,2,27829,27632,26196,0,0,0,21210,20106,19039,15710,14646,13865,5490,5449,5166,10,10,8,27,28,21,1.3,0.2,0.08,1938,91,2036,47,117,1754,1803,1375,89,11
"""490039608021""","""Ogden-Clearfield, UT""",1.00,2092.00,594.00,1560.41,42,51,48,21,26,25,22,26,23,8.47,3.22,2.32,2,2,24458,24261,22824,1,1,1,19772,18706,17636,14925,13899,13118,4825,4784,4501,22,22,17,20,21,16,2.8,1.0,0.38,3576,82,4301,44,40,1563,1682,,93,7
"""490039608022""","""Ogden-Clearfield, UT""",1.00,1887.00,438.00,558.02,47,57,54,25,31,30,22,26,24,9.85,7.73,2.33,2,2,25501,25304,23867,1,1,1,20001,18933,17864,14953,13925,13144,5031,4990,4707,18,18,14,16,17,13,2.6,0.6,0.78,3073,98,3571,45,23,1887,1953,1296,90,10
"""490039608023""","""Ogden-Clearfield, UT""",1.00,1509.00,475.00,791.79,44,54,50,21,27,26,23,27,25,9.51,5.71,2.39,2,2,26701,26504,25068,1,1,1,20650,19563,18494,15367,14320,13539,5268,5227,4943,16,16,13,15,15,12,2.3,0.4,0.60,2397,98,2432,45,30,1616,1651,,98,2
"""490050003011""","""Logan, UT-ID""",1.00,1175.00,334.00,17063.32,53,66,49,25,31,24,29,35,26,10.07,0.20,2.43,2,2,28597,28400,26947,0,0,0,20491,20124,19277,14851,14523,13963,5639,5600,5314,0,0,0,2,2,1,0.6,0.7,0.02,1082,93,1615,45,231,1487,1509,1391,81,19
"""490050003012""","""Logan, UT-ID""",1.00,1251.00,339.00,23341.81,51,63,47,21,27,20,29,36,27,10.65,0.15,2.49,2,2,30117,29920,28467,0,0,0,21156,20789,19942,15217,14889,14328,5939,5900,5614,0,0,0,2,2,1,0.5,0.4,0.01,898,95,881,46,227,1272,1346,628,90,10
"""490050003021""","""Logan, UT-ID""",1.00,2463.00,871.00,1297.02,44,55,41,21,26,20,24,29,21,6.96,4.68,2.08,2,2,21409,21212,19758,1,1,1,16978,16611,15764,12756,12428,11867,4222,4183,3896,0,0,0,6,7,5,3.9,2.1,0.67,5594,66,11384,43,37,1243,1573,823,56,44
"""490050003022""","""Logan, UT-ID""",1.00,848.00,228.00,621.36,49,61,45,24,29,23,26,32,23,8.66,3.18,2.25,2,2,23740,23543,22089,1,1,1,18481,18114,17267,13799,13471,12911,4681,4643,4356,0,0,0,5,5,4,3.0,1.9,0.37,3613,82,6447,43,35,1409,1631,,86,14
"""490050008004""","""Logan, UT-ID""",1.00,1274.00,474.00,89.61,29,36,26,10,13,10,19,23,16,4.87,25.78,1.68,2,2,16247,16050,14597,4,4,3,13493,13126,12279,10289,9961,9400,3204,3165,2878,0,0,0,27,28,20,8.4,4.8,5.29,13008,17,23246,41,7,605,,773,22,78
"""490050009002""","""Logan, UT-ID""",1.00,758.00,248.00,115.93,45,56,42,23,29,22,22,27,19,6.31,13.51,1.99,2,2,18520,18323,16870,2,2,1,15827,15460,14612,12174,11846,11286,3652,3613,3327,0,0,0,12,13,9,5.5,4.7,2.14,11897,79,22050,41,11,1390,1645,1070,56,44
"""490050009003""","""Logan, UT-ID""",1.00,670.00,253.00,136.23,37,45,33,16,20,15,21,25,18,5.26,9.76,1.85,2,2,17330,17133,15680,2,3,2,14737,14370,13523,11320,10992,10431,3417,3379,3092,0,0,0,19,19,14,6.9,4.5,1.86,12422,55,23429,41,10,964,988,954,28,72
"""490050010011""","""Logan, UT-ID""",1.00,1813.00,556.00,305.41,44,55,41,21,26,20,23,28,21,7.14,12.99,2.07,2,2,20265,20068,18615,1,1,1,16644,16277,15430,12648,12320,11759,3996,3957,3671,0,0,0,9,10,7,4.7,2.9,1.82,8575,82,17664,43,13,1251,1273,1215,61,39
"""490050010012""","""Logan, UT-ID""",1.00,1245.00,381.00,112.43,46,56,42,23,28,21,23,28,20,7.39,25.05,2.06,2,2,20107,19910,18456,1,1,1,16600,16234,15386,12635,12307,11747,3965,3926,3639,0,0,0,10,10,7,4.5,3.2,3.39,9106,93,18102,43,10,1346,1419,1225,62,38
"""490050010021""","""Logan, UT-ID""",1.00,606.00,290.00,99.43,31,38,28,11,14,10,20,24,17,5.03,14.68,1.77,2,2,17148,16951,15497,3,3,3,14243,13876,13029,10861,10533,9973,3381,3343,3056,0,0,0,22,23,16,7.8,4.2,2.92,12542,27,23101,42,11,650,,920,29,71
"""490050010022""","""Logan, UT-ID""",1.00,1145.00,320.00,140.50,37,45,33,17,21,16,20,24,17,5.99,13.64,1.76,2,2,17082,16885,15432,3,3,2,14118,13751,12904,10749,10421,9861,3369,3330,3043,0,0,0,19,20,14,7.9,3.9,2.28,11521,28,22817,42,9,1007,1100,984,20,80
"""490050010023""","""Logan, UT-ID""",1.00,2410.00,824.00,467.23,37,45,33,16,20,15,21,25,18,6.19,10.92,1.84,2,2,18791,18594,17140,2,2,2,14980,14613,13766,11274,10946,10386,3705,3667,3380,0,0,0,15,16,11,7.4,3.2,1.76,8998,21,17416,43,17,940,1101,825,42,58
"""490050010024""","""Logan, UT-ID""",1.00,1196.00,426.00,293.79,41,51,37,19,23,18,22,27,20,6.62,9.60,1.99,2,2,19080,18883,17430,2,2,1,15935,15569,14721,12173,11845,11284,3763,3724,3437,0,0,0,11,12,8,5.2,3.6,1.45,10013,69,20351,42,18,1119,1082,1152,46,54
"""490050011011""","""Logan, UT-ID""",1.00,2265.00,849.00,630.84,48,59,44,25,32,24,23,28,20,6.31,8.50,2.02,2,2,19427,19230,17776,2,2,1,16195,15829,14981,12365,12037,11476,3831,3792,3505,0,0,0,12,13,9,5.8,3.9,1.35,9615,61,17326,42,15,1514,1610,1324,66,34
"""490050011012""","""Logan, UT-ID""",1.00,1689.00,491.00,597.52,66,82,61,40,50,38,26,32,24,8.12,6.67,2.32,2,2,23994,23797,22344,0,0,0,18909,18542,17694,14177,13849,13288,4732,4693,4406,0,0,0,3,3,2,2.2,3.5,0.82,5561,97,7772,42,43,2374,2374,,100,0
"""490050011013""","""Logan, UT-ID""",1.00,2150.00,757.00,589.59,44,54,40,21,27,20,22,27,20,6.89,8.84,1.98,2,2,19846,19649,18195,2,2,1,16029,15662,14815,12115,11787,11227,3913,3875,3588,0,0,0,12,12,8,6.3,3.3,1.28,8032,43,13985,42,18,1275,1331,1183,62,38
"""490050011021""","""Logan, UT-ID""",1.00,1576.00,466.00,546.05,61,76,57,36,45,34,25,31,22,7.63,6.51,2.24,2,2,21664,21467,20014,1,1,1,17978,17611,16764,13706,13378,12817,4272,4233,3947,0,0,0,8,8,6,2.6,4.0,0.85,8106,98,9821,41,32,2150,2143,2229,92,8
"""490050011022""","""Logan, UT-ID""",1.00,2223.00,789.00,339.18,49,60,45,27,34,26,22,26,19,6.20,14.43,1.95,2,2,18390,18193,16739,2,2,2,15552,15185,14338,11926,11598,11037,3626,3588,3301,0,0,0,14,14,10,6.6,4.4,2.33,10860,57,19544,41,10,1622,1709,1498,59,41
"""490050011023""","""Logan, UT-ID""",1.00,1266.00,446.00,628.42,55,68,51,30,37,29,25,31,22,7.19,5.10,2.24,2,2,22024,21827,20373,1,1,1,18064,17697,16850,13721,13393,12832,4343,4304,4018,0,0,0,5,5,4,3.1,4.9,0.71,7675,93,12076,40,24,1793,1873,,96,4
"""490050012011""","""Logan, UT-ID""",1.00,2118.00,613.00,879.83,53,66,49,27,34,26,26,32,23,7.96,5.54,2.27,2,2,23161,22964,21511,1,1,1,18465,18098,17251,13898,13570,13009,4567,4528,4242,0,0,0,6,6,4,2.8,2.4,0.70,5606,96,7893,42,25,1630,1676,850,94,6
"""490050012012""","""Logan, UT-ID""",1.00,2249.00,587.00,676.54,57,71,53,31,38,29,26,32,23,8.73,7.57,2.28,2,2,24560,24363,22910,0,0,0,18824,18457,17610,13981,13653,13092,4843,4804,4518,0,0,0,3,3,2,2.8,2.6,0.87,4319,97,5140,42,22,1836,1914,,96,4
"""490050012013""","""Logan, UT-ID""",1.00,1425.00,513.00,2551.71,59,73,55,32,40,30,27,33,24,8.39,1.69,2.36,2,2,25996,25799,24345,0,0,0,19561,19194,18347,14435,14107,13546,5126,5087,4801,0,0,0,3,3,2,1.9,1.0,0.20,2697,95,3009,44,54,1905,1948,1125,95,5
