blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""490351121001""","""Salt Lake City, UT""",1.00,1436.00,498.00,176.45,52,61,57,28,35,32,24,26,24,9.73,27.46,2.02,2,2,23096,20490,21112,4,4,4,14994,12750,13189,11529,9673,10020,3367,2986,3076,98,92,93,89,83,84,2.8,8.1,2.89,2.82,26112,100,45462,90,9,196,950,1457,1457,,97,3
"""490532701005""","""St. George, UT""",1.00,4010.00,586.00,82297.55,57,69,54,27,34,26,30,35,28,12.58,0.09,2.11,2,2,25560,23340,25287,1,2,1,15230,14174,15357,11495,10760,11663,3724,3401,3685,11,13,10,26,31,25,1.9,0.3,0.44,0.01,396,86,455,78,400,3,3672,1152,1231,1070,51,49
"""490572106005""","""Ogden-Clearfield, UT""",1.00,964.00,324.00,110.70,45,52,50,21,27,25,23,25,24,9.48,27.73,1.98,2,2,23688,21357,21916,3,3,3,14912,12827,13193,11318,9572,9858,3453,3112,3193,141,143,142,127,129,128,4.5,5.4,3.10,2.93,13874,100,13125,87,8,202,784,1127,1138,1101,69,31
"""490351135151""","""Salt Lake City, UT""",1.00,2439.00,811.00,380.21,56,65,61,32,40,37,24,26,24,9.79,20.88,2.02,2,2,22764,20233,20828,4,4,4,14951,12771,13193,11535,9733,10067,3318,2948,3035,97,90,92,88,81,83,3.2,7.5,2.16,2.13,27780,93,47194,91,19,162,1295,1647,1759,897,87,13
"""490490001023""","""Provo-Orem, UT""",1.00,1141.00,387.00,275.84,46,53,49,21,26,24,25,27,24,9.51,13.34,2.05,2,2,24309,21850,21430,2,2,2,15317,13287,13194,11731,10065,10036,3544,3184,3123,43,38,35,38,34,31,6.3,0.5,2.66,1.40,9914,66,12250,90,9,128,857,1094,1214,940,56,44
"""490351134131""","""Salt Lake City, UT""",1.00,2162.00,578.00,320.96,49,56,53,25,31,28,24,26,24,10.43,18.78,2.02,2,2,23060,20660,21206,3,3,3,14961,12781,13195,11514,9694,10025,3362,3010,3090,85,76,80,77,69,72,3.5,6.1,2.53,1.80,19959,94,22552,89,14,130,1045,1276,1322,1073,82,18
"""490351113023""","""Salt Lake City, UT""",1.00,1250.00,392.00,162.80,57,66,62,33,41,38,24,26,24,10.22,24.61,2.01,2,2,23830,21382,21947,0,1,1,14982,12800,13200,11497,9668,9987,3474,3116,3198,11,16,15,10,15,13,4.3,6.7,2.98,2.41,18439,92,25197,89,8,232,793,1690,1810,1185,81,19
"""490351102003""","""Salt Lake City, UT""",1.00,887.00,281.00,86.45,53,62,58,29,36,33,24,26,24,10.12,32.90,2.02,2,2,23269,20822,21402,4,3,3,15015,12765,13202,11535,9647,9999,3392,3034,3118,89,84,85,80,76,77,2.8,7.3,3.11,3.25,20823,100,26424,89,10,215,899,1500,1500,,93,7
"""490490030011""","""Provo-Orem, UT""",1.00,776.00,304.00,95.18,44,51,46,19,24,22,25,27,25,9.22,29.46,2.07,2,2,24389,21903,21463,2,2,2,15442,13328,13205,11846,10100,10044,3555,3191,3127,42,37,34,37,34,31,6.6,0.2,3.59,3.19,9183,62,10040,90,6,188,620,987,1156,716,62,38
"""490351137012""","""Salt Lake City, UT""",1.00,910.00,284.00,91.26,47,55,51,23,29,27,24,26,25,9.75,30.34,2.03,2,2,22979,20385,21003,4,4,4,15031,12752,13207,11571,9678,10041,3350,2970,3060,110,104,106,100,94,95,3.8,6.0,4.41,3.11,26312,85,23738,89,7,217,757,1207,1207,,96,4
"""490490031061""","""Provo-Orem, UT""",1.00,1400.00,382.00,263.49,45,52,48,20,25,23,25,27,25,10.26,14.87,2.06,2,2,24731,22211,21752,1,1,1,15366,13314,13207,11737,10057,10020,3605,3236,3170,24,20,17,21,18,16,6.6,0.4,3.08,1.45,8374,55,7900,89,9,178,917,1039,1123,927,57,43
"""490490012022""","""Provo-Orem, UT""",1.00,1827.00,419.00,164.07,50,58,53,25,31,29,25,27,25,10.95,27.95,2.10,2,2,24074,21645,21225,2,2,2,15538,13361,13208,11996,10177,10088,3509,3154,3093,33,30,27,29,27,25,5.3,2.5,2.62,2.55,17356,80,26881,92,10,242,800,1285,1523,774,68,32
"""490351129163""","""Salt Lake City, UT""",1.00,1356.00,369.00,156.91,45,52,49,21,27,24,24,26,25,10.45,24.56,2.00,2,2,22964,20527,21073,8,8,8,14952,12825,13209,11409,9643,9945,3347,2991,3071,196,191,193,177,172,174,4.2,5.0,3.31,2.35,20735,93,27570,90,9,196,1034,1099,1182,794,79,21
"""490351135322""","""Salt Lake City, UT""",1.00,1501.00,476.00,162.66,50,58,54,26,32,30,24,26,25,10.26,30.03,2.03,2,2,22910,20530,21075,4,4,4,15038,12762,13210,11605,9679,10047,3340,2991,3071,93,92,92,84,83,83,3.3,6.5,3.38,2.93,26366,98,28594,90,9,260,937,1330,1302,1646,92,8
"""490572106004""","""Ogden-Clearfield, UT""",1.00,1062.00,330.00,187.62,45,52,50,21,26,25,23,25,25,9.66,16.99,1.97,2,2,23538,21048,21648,6,6,6,14948,12838,13210,11260,9526,9809,3431,3067,3154,257,245,247,232,221,223,4.5,6.1,2.66,1.76,13829,79,15806,88,13,184,909,1122,1173,958,76,24
"""490351138013""","""Salt Lake City, UT""",1.00,1116.00,289.00,78.35,47,54,51,23,29,27,24,26,25,10.05,37.09,2.02,2,2,23005,20561,21118,5,5,5,15011,12789,13212,11532,9672,10011,3354,2996,3077,126,122,124,113,110,112,4.1,5.0,3.99,3.69,23916,92,20231,89,8,204,849,1191,1125,1580,85,15
"""490111259061""","""Ogden-Clearfield, UT""",1.00,3342.00,1065.00,245.22,53,62,59,29,37,35,24,25,25,9.99,43.38,2.03,2,2,23380,20763,21395,4,4,4,15086,12815,13220,11595,9715,10026,3408,3025,3118,83,75,77,75,68,69,4.4,3.4,4.86,4.34,13599,79,14334,89,4,266,622,1567,1603,1051,94,6
"""490351126093""","""Salt Lake City, UT""",1.00,1687.00,516.00,193.21,57,66,62,32,41,37,24,26,25,10.14,27.08,2.02,2,2,23175,20766,21321,4,4,4,15007,12811,13222,11535,9697,10025,3378,3026,3107,93,88,90,84,80,81,3.6,6.1,3.11,2.67,19652,98,21449,89,9,195,843,1681,1723,1455,84,16
"""490572006002""","""Ogden-Clearfield, UT""",1.00,853.00,384.00,158.30,43,50,48,20,25,23,23,25,25,8.35,20.26,2.00,2,2,23859,21325,21936,2,2,2,14969,12849,13222,11393,9651,9935,3478,3107,3196,98,91,91,88,82,82,5.2,4.1,3.57,2.43,13388,70,12538,88,12,154,964,1045,1211,610,72,28
"""490351113022""","""Salt Lake City, UT""",1.00,1782.00,681.00,236.36,52,60,57,28,35,32,24,26,25,9.71,27.97,2.03,2,2,23764,21431,21962,0,0,0,15056,12801,13226,11586,9668,10017,3464,3123,3200,6,10,9,5,9,8,3.5,6.8,3.28,2.88,17645,100,27819,89,8,257,852,1436,1448,1365,85,15
"""490572014002""","""Ogden-Clearfield, UT""",1.00,914.00,353.00,144.60,46,53,51,22,28,26,24,25,25,9.26,22.62,2.01,2,2,24252,21848,22426,0,0,0,15000,12846,13226,11460,9652,9950,3535,3184,3268,5,10,8,4,9,7,4.2,6.3,2.69,2.44,12883,94,14118,87,9,106,818,1179,1267,913,75,25
"""490572001003""","""Ogden-Clearfield, UT""",1.00,1357.00,475.00,140.57,42,48,46,18,23,22,24,25,25,9.57,32.33,2.00,2,2,23712,21076,21714,4,3,3,15020,12840,13227,11412,9636,9926,3456,3071,3164,151,133,136,136,120,123,4.9,4.5,3.26,3.38,14298,68,13029,88,10,196,956,969,979,923,82,18
"""490111269013""","""Ogden-Clearfield, UT""",1.00,854.00,291.00,125.34,51,59,57,27,34,32,24,25,25,9.70,22.53,2.02,2,2,23701,21127,21749,4,3,3,15073,12828,13228,11549,9687,9995,3455,3078,3169,69,63,64,63,57,58,3.5,6.6,3.39,2.32,15287,85,19703,88,8,250,805,1442,1442,,93,7
"""490490029021""","""Provo-Orem, UT""",1.00,587.00,252.00,95.47,44,50,46,19,24,22,25,27,25,8.87,23.41,2.08,2,2,24388,21951,21538,1,1,0,15450,13344,13230,11883,10135,10084,3555,3199,3138,12,10,7,11,9,7,6.6,0.3,2.80,2.64,9198,65,11081,90,6,181,713,972,1236,609,58,42
"""490572005002""","""Ogden-Clearfield, UT""",1.00,1153.00,439.00,173.21,40,46,44,16,21,19,24,25,25,8.61,21.83,2.01,2,2,23642,21089,21705,3,2,2,15031,12845,13231,11469,9673,9967,3446,3073,3163,115,99,102,104,89,92,4.6,4.7,3.46,2.53,15915,73,18606,89,14,159,1044,872,884,830,79,21
"""490351126141""","""Salt Lake City, UT""",1.00,1304.00,499.00,260.75,64,76,71,40,50,46,24,26,25,8.62,16.50,2.02,2,2,23398,20884,21479,3,3,3,15026,12812,13235,11548,9705,10040,3411,3043,3130,67,64,65,61,58,59,3.7,6.8,3.77,1.91,19912,89,22996,89,9,182,780,2076,2076,,88,12
"""490490002044""","""Provo-Orem, UT""",1.00,1553.00,452.00,157.48,47,55,50,22,28,25,25,27,25,10.63,30.50,2.07,2,2,24780,22243,21796,1,1,0,15452,13358,13237,11820,10105,10053,3612,3241,3176,20,13,8,18,11,7,6.0,0.8,2.49,2.87,10716,65,18530,91,10,114,832,1140,1231,997,61,39
"""490351102004""","""Salt Lake City, UT""",1.00,1111.00,416.00,167.11,54,64,60,30,38,35,24,26,25,10.02,24.95,1.98,2,2,24341,21554,22206,2,2,2,14900,12890,13239,11297,9705,9956,3548,3141,3236,55,44,48,50,40,43,3.8,7.7,3.52,2.49,23334,91,29201,89,12,172,962,1569,1682,990,84,16
"""490490033001""","""Provo-Orem, UT""",1.00,1394.00,487.00,171.17,43,50,46,18,23,21,25,27,25,10.00,28.46,2.01,2,2,25454,22932,22519,0,0,0,15206,13284,13241,11495,9942,9959,3710,3341,3281,0,0,0,0,0,0,6.5,0.7,3.13,2.85,7109,70,9596,89,6,209,771,944,1169,672,55,45
"""490351126084""","""Salt Lake City, UT""",1.00,1284.00,379.00,142.95,55,65,60,31,39,36,24,26,25,9.32,24.72,2.03,2,2,23301,20852,21413,2,2,2,15031,12835,13242,11579,9741,10065,3397,3038,3120,56,56,56,50,50,51,3.8,6.4,2.94,2.65,22263,99,27481,90,8,251,883,1613,1561,1878,84,16
"""490351125034""","""Salt Lake City, UT""",1.00,514.00,224.00,89.85,48,56,52,24,30,28,24,26,25,8.04,20.05,2.02,2,2,22185,19862,20398,9,8,9,15000,12825,13245,11546,9718,10058,3234,2894,2972,220,213,215,198,192,194,3.3,5.7,2.73,2.49,27201,96,40696,92,13,142,1230,1246,1297,856,88,12
"""490439643051""","""Summit Park, UT""",1.00,356.00,166.00,5587.79,40,48,65,24,29,40,16,18,25,9.38,0.28,1.98,2,2,24686,21414,23324,3,2,3,14929,13434,13245,11330,10312,9846,3599,3122,3399,1,1,1,199,115,164,4.6,3.0,0.82,0.03,2183,12,3959,84,186,10,1892,1799,1799,,74,26
"""490572019001""","""Ogden-Clearfield, UT""",1.00,1337.00,382.00,2604.66,38,43,41,14,18,17,23,25,25,8.51,1.25,2.00,2,2,23828,21556,22099,1,1,1,14917,12897,13247,11403,9706,9980,3473,3141,3220,41,50,47,37,45,42,5.8,4.0,2.72,0.15,9086,71,23735,90,15,39,938,753,808,688,54,46
"""490351134071""","""Salt Lake City, UT""",1.00,1804.00,544.00,279.50,50,58,54,26,32,30,24,26,25,11.02,21.44,2.00,2,2,24332,21575,22257,2,1,1,15024,12819,13248,11437,9644,9972,3547,3144,3243,39,31,33,35,28,30,4.3,6.3,3.00,1.95,14060,64,20056,89,14,147,844,1336,1336,,88,12
"""490351128123""","""Salt Lake City, UT""",1.00,1639.00,489.00,122.27,50,59,55,26,33,30,24,26,25,10.83,43.33,2.01,2,2,23454,20856,21459,5,5,5,15028,12851,13250,11473,9681,9991,3419,3039,3127,136,131,132,123,118,119,3.8,5.6,3.69,4.00,20521,98,36301,91,6,283,707,1360,1359,1367,89,11
"""490351105001""","""Salt Lake City, UT""",1.00,1934.00,635.00,238.38,55,64,60,31,39,36,24,26,25,9.34,24.87,2.03,2,2,23350,20876,21467,4,4,4,15079,12813,13255,11576,9677,10032,3404,3042,3128,99,94,95,89,85,85,3.0,6.9,3.12,2.66,18917,97,23895,89,7,215,885,1606,1606,,96,4
"""490490011062""","""Provo-Orem, UT""",1.00,1875.00,624.00,182.75,51,60,54,26,32,30,25,27,25,9.71,33.15,2.09,2,2,24973,22151,21571,5,4,3,15675,13450,13257,11954,10155,10051,3640,3228,3143,81,67,62,73,60,56,5.0,2.9,4.31,3.41,15078,61,30233,92,8,270,850,1338,1384,986,88,12
"""490351128122""","""Salt Lake City, UT""",1.00,1695.00,592.00,174.96,47,54,51,23,29,26,24,26,25,9.65,32.67,2.01,2,2,23576,20977,21583,4,4,4,15033,12863,13262,11499,9714,10023,3437,3057,3145,97,92,94,87,83,84,4.0,5.8,3.47,3.38,20688,92,30513,90,7,208,828,1182,1166,1278,86,14
"""490379782002""",,1.00,1347.00,343.00,8384.28,74,87,57,36,45,28,38,42,29,11.91,0.49,2.15,2,2,27376,24795,25404,2,2,2,15719,13870,15363,11698,10221,11622,3989,3614,3702,33,35,39,28,30,34,0.9,2.2,1.04,0.04,296,82,407,76,123,13,2838,1258,1315,758,90,10
"""490351130172""","""Salt Lake City, UT""",1.00,1410.00,481.00,186.88,49,57,53,25,31,29,24,26,25,9.05,23.28,2.01,2,2,23976,21458,22032,1,1,1,14984,12897,13263,11461,9745,10026,3495,3127,3210,28,25,27,25,23,25,5.4,2.7,3.03,2.57,14706,70,17574,90,14,140,1008,1282,1428,1002,66,34
"""490351126192""","""Salt Lake City, UT""",1.00,1974.00,634.00,259.87,53,61,58,29,36,33,24,26,25,10.01,24.43,2.05,2,2,23123,20695,21258,2,2,2,15093,12830,13264,11677,9769,10121,3371,3015,3098,45,45,45,41,41,41,3.5,6.5,3.03,2.44,22762,100,28428,90,6,204,685,1479,1520,1075,91,9
"""490351135273""","""Salt Lake City, UT""",1.00,1268.00,365.00,78.87,51,59,55,27,33,31,24,26,25,10.50,48.62,2.03,2,2,23336,20678,21319,4,4,4,15093,12812,13265,11592,9706,10064,3402,3013,3106,100,93,95,90,84,85,4.2,4.8,5.11,4.63,22699,77,18871,89,7,300,773,1377,1377,,95,5
"""490532712001""","""St. George, UT""",1.00,2647.00,704.00,1167.18,55,66,52,29,36,27,26,29,25,10.98,6.62,1.84,2,2,22949,20304,22548,0,0,0,13349,11924,13265,10002,8965,9979,3344,2959,3286,3,1,1,7,2,2,4.7,5.9,2.61,0.60,8169,68,17380,88,14,96,1028,1231,1254,1158,76,24
"""490351139061""","""Salt Lake City, UT""",1.00,2101.00,664.00,39433.82,41,47,44,17,21,19,24,26,25,9.83,0.17,1.96,2,2,24885,22556,23091,1,1,1,14854,12966,13282,11207,9658,9895,3628,3287,3365,20,20,22,18,18,20,4.4,5.3,4.20,0.02,3487,53,6885,85,168,4,4876,870,961,782,49,51
"""490572006003""","""Ogden-Clearfield, UT""",1.00,1058.00,430.00,125.32,41,48,46,18,22,21,23,25,25,9.21,31.60,1.97,2,2,24790,22081,22737,1,1,1,14917,12936,13282,11248,9686,9933,3614,3217,3313,56,32,36,50,29,33,5.2,3.9,4.08,3.43,11610,73,9977,87,10,158,977,955,1039,742,72,28
"""490111258012""","""Ogden-Clearfield, UT""",1.00,713.00,219.00,109.67,44,51,49,20,25,24,24,25,25,10.26,20.49,2.02,2,2,23567,21073,21674,3,3,3,15049,12884,13266,11558,9763,10056,3435,3071,3158,56,51,52,50,46,47,4.6,4.1,3.13,2.00,15628,83,24960,91,10,198,876,1078,1145,850,77,23
"""490351139051""","""Salt Lake City, UT""",1.00,1663.00,486.00,133.61,47,54,51,23,29,26,24,26,25,10.59,38.52,2.01,2,2,23847,21261,21869,3,3,3,15049,12861,13269,11489,9693,10009,3476,3098,3187,84,70,74,75,63,67,3.9,5.1,3.58,3.64,13584,87,13165,88,9,216,940,1187,1174,1263,85,15
"""490490005083""","""Provo-Orem, UT""",1.00,1377.00,386.00,260.33,44,51,47,19,24,22,25,27,25,10.47,15.52,2.08,2,2,24323,21918,21511,2,2,2,15482,13389,13273,11903,10162,10107,3546,3194,3134,34,33,31,31,30,28,5.9,1.0,2.52,1.48,12891,73,15900,91,10,135,771,1004,1139,809,59,41
"""490050009002""","""Logan, UT-ID""",1.00,847.00,313.00,115.93,47,55,43,19,24,18,28,31,25,9.81,26.50,1.96,2,2,24266,21819,22473,0,0,0,14189,12636,13274,10652,9451,9995,3536,3179,3275,1,5,5,1,4,4,5.4,2.9,3.23,2.70,11670,71,18086,90,12,152,975,805,988,436,67,33
"""490111271003""","""Ogden-Clearfield, UT""",1.00,1179.00,424.00,382.84,48,56,54,25,31,29,24,25,25,9.26,10.26,2.01,2,2,24303,21576,22238,4,3,3,15070,12889,13276,11456,9683,9971,3543,3144,3240,72,62,64,65,56,58,5.1,3.7,1.89,1.11,9751,48,7966,86,15,113,976,1304,1338,1143,83,17
"""490351102001""","""Salt Lake City, UT""",1.00,1253.00,358.00,265.79,58,69,64,34,43,39,24,26,25,10.63,14.32,2.03,2,2,23473,21145,21678,2,2,2,15050,12869,13276,11581,9739,10069,3422,3081,3159,47,48,48,42,44,44,3.1,7.6,2.48,1.35,19495,100,24722,88,18,142,1266,1772,1780,1741,81,19
"""490439643041""","""Summit Park, UT""",1.00,1712.00,576.00,1890.20,48,58,78,29,37,50,18,21,28,11.97,3.65,2.27,2,2,27311,24314,25945,1,0,0,16943,15421,15136,12962,11876,11356,3981,3544,3780,0,0,0,29,0,0,0.8,3.5,0.94,0.30,3303,93,4164,84,82,26,2566,2248,2300,1686,91,9
"""490211102001""","""Cedar City, UT""",1.00,1601.00,451.00,12004.83,60,70,49,26,32,21,35,38,28,11.48,0.43,2.09,2,2,26229,23874,25285,1,1,1,15218,13474,15137,11385,9979,11437,3822,3480,3684,10,15,15,9,13,13,2.5,0.4,0.67,0.04,1210,88,802,80,92,16,2001,934,991,831,64,36
"""490439643053""","""Summit Park, UT""",1.00,1065.00,470.00,763.45,46,55,75,29,37,50,16,18,25,9.71,5.98,2.01,2,2,24510,21659,23188,2,1,1,15036,13468,13283,11463,10311,9904,3573,3157,3379,1,0,0,114,58,86,5.0,4.3,1.64,0.62,3943,51,7189,86,28,70,1360,2254,2232,2308,71,29
"""490351139043""","""Salt Lake City, UT""",1.00,1182.00,376.00,119.21,47,55,51,23,29,27,24,26,25,10.35,32.65,2.01,2,2,23978,21466,22045,3,3,3,15043,12895,13285,11469,9700,10002,3495,3128,3212,79,67,71,71,60,64,3.8,5.2,3.37,3.15,12612,92,11925,87,12,204,929,1199,1199,,79,21
"""490351125025""","""Salt Lake City, UT""",1.00,1229.00,391.00,204.73,49,56,53,24,31,28,24,26,25,10.20,19.48,2.04,2,2,22906,20451,21021,3,3,3,15085,12865,13286,11672,9809,10148,3339,2980,3063,73,77,75,66,69,68,3.8,6.6,3.09,1.91,27484,97,40293,91,8,175,788,1268,1268,,88,12
"""490490103041""","""Provo-Orem, UT""",1.00,1708.00,514.00,1679.76,48,56,51,23,29,26,25,27,25,10.16,3.11,2.04,2,2,25942,23120,22516,2,2,2,15456,13425,13289,11633,10025,9980,3782,3369,3281,42,31,28,37,28,25,6.3,0.3,6.00,0.31,6527,25,9196,89,37,32,1325,1187,,1187,63,37
"""490351128052""","""Salt Lake City, UT""",1.00,1892.00,540.00,278.36,56,66,62,32,40,37,24,26,25,10.67,20.70,2.01,2,2,22949,20521,21073,8,7,7,15021,12914,13290,11486,9742,10035,3345,2990,3071,190,181,185,172,164,167,4.3,4.0,2.99,1.94,17038,91,27257,91,9,177,891,1672,1670,1679,78,22
"""490399725002""",,1.00,1827.00,628.00,5597.48,55,66,52,25,31,23,31,35,29,10.73,1.20,2.13,2,2,25831,23251,25361,1,1,1,15380,14054,15368,11602,10652,11659,3764,3388,3695,14,14,14,12,12,12,2.2,0.1,1.19,0.11,983,87,743,80,48,19,1321,1033,1114,711,80,20
"""490439643083""","""Summit Park, UT""",1.00,1832.00,714.00,685.23,58,71,96,42,52,72,16,18,25,9.72,10.13,2.01,2,2,24255,21406,22940,4,2,4,15034,13450,13292,11497,10329,9948,3536,3120,3343,1,1,1,210,127,209,3.3,6.6,1.37,1.04,3993,74,8887,85,23,90,1421,3212,3158,3501,84,16
"""490351126043""","""Salt Lake City, UT""",1.00,1004.00,343.00,150.89,53,62,58,29,36,33,24,26,25,9.26,21.06,2.01,2,2,23313,20762,21347,5,5,5,15037,12914,13294,11502,9757,10050,3398,3025,3111,137,133,134,123,120,121,3.9,6.1,3.36,2.27,22118,98,33891,91,8,144,816,1492,1494,1481,83,17
"""490351139072""","""Salt Lake City, UT""",1.00,1821.00,522.00,150.55,49,58,54,25,32,29,24,26,25,10.46,36.25,1.99,2,2,24494,22032,22590,3,3,3,15031,12941,13303,11374,9655,9932,3570,3210,3292,86,75,79,77,68,71,3.9,4.8,3.10,3.47,8410,93,8800,86,14,221,1081,1311,1325,1276,72,28
"""490351126042""","""Salt Lake City, UT""",1.00,1409.00,415.00,187.63,50,58,55,26,32,30,24,26,25,10.29,22.77,2.04,2,2,23355,20848,21424,2,2,2,15094,12900,13303,11636,9810,10129,3404,3038,3122,53,52,53,48,47,47,3.9,6.1,3.05,2.21,21818,98,30162,90,6,211,726,1344,1331,1418,85,15
"""490490010011""","""Provo-Orem, UT""",1.00,1200.00,344.00,129.69,49,57,52,24,30,27,25,27,25,9.59,25.44,2.10,2,2,24589,22040,21571,3,2,2,15628,13466,13309,11998,10213,10127,3584,3212,3143,46,41,40,41,37,36,4.9,2.9,2.62,2.65,18183,74,30213,92,16,148,1070,1234,1171,1393,72,28
"""490351131012""","""Salt Lake City, UT""",1.00,1100.00,227.00,570.17,58,68,64,34,42,39,24,26,25,11.30,4.50,2.01,2,2,22863,20581,21077,7,7,7,14991,12949,13310,11491,9785,10072,3333,2999,3071,167,165,167,151,149,151,4.8,4.9,3.22,0.40,18467,77,22765,90,26,73,1307,1756,1915,1481,63,37
"""490572107032""","""Ogden-Clearfield, UT""",1.00,1329.00,379.00,221.77,44,51,49,20,25,24,24,25,25,10.29,17.59,2.00,2,2,24006,21425,22049,3,3,3,15072,12933,13310,11441,9689,9974,3499,3122,3213,131,122,123,118,110,111,4.7,5.0,3.55,1.71,13363,70,10340,87,14,139,1016,1071,1165,739,78,22
"""490572105052""","""Ogden-Clearfield, UT""",1.00,2113.00,578.00,2852.84,45,53,50,22,27,26,23,25,25,10.86,2.20,1.98,2,2,25025,22497,23106,0,0,0,14975,12965,13316,11327,9687,9949,3648,3278,3367,0,0,0,0,0,0,5.8,1.8,1.87,0.20,6514,47,16570,90,41,29,1608,1152,1426,829,54,46
"""490351101033""","""Salt Lake City, UT""",1.00,905.00,356.00,136.36,63,74,69,39,49,45,24,26,25,8.84,23.09,2.04,2,2,23655,21189,21779,2,2,2,15154,12868,13318,11652,9738,10100,3448,3087,3173,53,42,45,48,38,40,2.5,6.7,3.04,2.61,15161,100,19629,88,9,234,968,2011,2011,,97,3
"""490519405004""","""Heber, UT""",1.00,3767.00,1062.00,10081.38,65,77,77,38,47,47,27,30,30,12.42,1.31,2.41,2,2,29255,26389,26547,0,0,0,18015,15905,15986,13746,12060,12118,4265,3845,3868,5,0,0,4,0,0,0.3,0.7,0.66,0.11,1555,95,1739,82,133,17,2713,2105,2105,,95,5
"""490351126041""","""Salt Lake City, UT""",1.00,1506.00,460.00,190.08,53,62,58,29,36,33,24,26,25,10.36,25.07,2.05,2,2,23386,20902,21475,2,2,2,15132,12905,13320,11681,9817,10149,3409,3046,3129,42,42,42,38,38,38,3.7,6.2,3.24,2.42,21547,100,27844,90,6,192,689,1490,1535,1167,88,12
"""490351131051""","""Salt Lake City, UT""",1.00,648.00,271.00,23982.85,,,,,,,28,31,30,10.89,0.12,2.37,2,2,28202,25272,26000,0,0,0,17648,15654,15988,13537,11971,12199,4111,3683,3789,0,0,0,0,0,0,0.7,1.9,3.09,0.01,3046,78,4128,85,233,4,2734,,,,87,13
"""490351101044""","""Salt Lake City, UT""",1.00,1280.00,444.00,207.05,66,78,73,42,52,48,24,26,25,9.77,20.95,2.03,2,2,23925,21501,22066,2,2,2,15135,12904,13324,11591,9717,10054,3488,3133,3215,57,54,55,51,49,49,3.2,6.6,2.62,2.14,14304,98,19356,88,9,170,909,2151,2151,,87,13
"""490351102002""","""Salt Lake City, UT""",1.00,992.00,300.00,166.31,55,65,60,31,39,36,24,26,25,10.76,19.42,2.03,2,2,23616,21198,21767,3,3,3,15135,12898,13324,11614,9732,10076,3443,3089,3172,79,76,77,71,69,69,2.9,7.2,2.65,1.80,16820,100,21794,88,9,201,823,1602,1619,1434,91,9
"""490572107042""","""Ogden-Clearfield, UT""",1.00,689.00,289.00,121.59,42,49,47,18,23,22,24,25,25,9.02,21.43,2.01,2,2,23844,21340,21943,3,3,3,15092,12948,13326,11479,9708,9997,3476,3109,3197,137,131,132,123,118,119,4.4,5.1,3.08,2.38,15038,83,12959,87,11,193,967,983,1110,546,78,22
"""490351110011""","""Salt Lake City, UT""",1.00,1452.00,439.00,287.92,76,91,85,52,65,60,24,26,25,10.63,16.20,2.04,2,2,24018,21597,22155,0,0,0,15142,12917,13332,11634,9759,10095,3501,3147,3228,7,11,9,7,10,9,3.6,6.8,2.15,1.52,16810,95,28725,90,10,165,1039,2686,2686,,84,16
"""490139406005""",,1.00,928.00,328.00,17137.28,50,58,55,23,29,26,27,30,29,11.26,0.22,2.18,2,2,26250,23490,25536,2,1,2,16318,14460,15375,12461,11013,11627,3826,3423,3721,31,24,27,26,21,23,1.1,2.5,0.46,0.02,633,74,725,78,252,7,3385,1167,1256,763,82,18
"""490351126131""","""Salt Lake City, UT""",1.00,1326.00,399.00,184.04,57,67,63,33,41,38,24,26,25,10.27,22.26,2.04,2,2,23396,20944,21514,3,2,2,15125,12922,13336,11652,9811,10141,3410,3052,3135,63,59,60,57,53,54,3.3,6.3,2.57,2.17,19848,98,23369,89,11,184,966,1719,1719,,86,14
"""490111259063""","""Ogden-Clearfield, UT""",1.00,1614.00,453.00,194.27,48,56,54,24,30,29,24,25,25,10.60,24.73,2.02,2,2,23703,21231,21827,5,5,5,15112,12958,13337,11554,9766,10058,3455,3094,3180,103,98,99,93,88,89,4.5,3.4,2.89,2.33,13744,83,15304,89,10,222,829,1297,1416,886,77,23
"""490351129043""","""Salt Lake City, UT""",1.00,1098.00,395.00,88.29,50,57,54,25,32,29,24,26,25,9.69,43.35,2.04,2,2,23361,20828,21412,4,4,4,15153,12910,13337,11645,9778,10119,3405,3035,3120,102,97,99,92,87,89,3.4,5.5,4.30,4.47,24126,100,25934,90,8,195,876,1308,1355,878,90,10
