blkgrp2,blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
4.90351E+11,"""490351133051""","""Salt Lake City, UT""",1,2509,807,397.85,36,43,41,18,22,21,18,21,20,6.36,12.91,1.71,2,2,15693,15452,14992,6,6,6,13433,12490,12284,10757,9850,9723,2514,2474,2400,162,165,161,325,331,321,6.9,8,3.87,2.03,20703,44,67908,77,14,117,1167,1110,1201,1034,47,53
4.90351E+11,"""490351130191""","""Salt Lake City, UT""",1,9725,2868,1464.52,56,68,65,35,43,41,21,25,23,8.69,17.03,2,2,2,19883,19699,19104,3,3,3,15804,14840,14577,12532,11598,11435,3185,3154,3059,87,88,83,175,176,166,5.7,6.8,2.64,1.96,21225,61,25931,79,15,127,1146,2166,2416,1496,74,26
4.90351E+11,"""490351129073""","""Salt Lake City, UT""",1,1077,366,175.22,37,45,43,17,22,21,20,23,22,7.35,15.36,1.9,2,2,17866,17667,17177,8,8,7,15004,14005,13762,11915,10952,10794,2862,2829,2750,228,224,217,455,449,435,5.7,6.5,6.55,2.09,25654,41,36243,79,44,164,1683,1088,1065,1132,65,35
4.90351E+11,"""490351130141""","""Salt Lake City, UT""",1,1973,614,381.57,49,60,56,26,32,31,23,27,26,9.49,15.26,2.18,2,2,22223,22133,21502,2,2,2,17323,16328,16038,13703,12724,12540,3560,3544,3443,60,59,56,120,119,112,4.1,6.1,2.59,1.61,16637,85,24907,80,13,116,1123,1619,1720,,94,6
4.90351E+11,"""490351129133""","""Salt Lake City, UT""",1,1074,278,133.03,47,57,54,23,29,28,24,28,26,9.51,19.87,2.27,2,2,21566,21428,20955,6,5,5,17888,16853,16540,14268,13263,13031,3454,3431,3355,166,159,153,331,318,307,3.9,6.4,2.69,2.09,24642,97,33382,79,10,238,853,1455,1568,,93,7
4.90351E+11,"""490351130174""","""Salt Lake City, UT""",1,2110,596,317.02,49,60,57,26,32,30,24,28,26,10.22,19.21,2.22,2,2,23436,23293,22671,1,1,1,17700,16719,16462,13904,12947,12793,3754,3730,3630,42,42,39,84,84,78,4.3,4.8,2.24,1.88,12432,80,19322,81,14,135,968,1596,1643,1326,85,15
4.90351E+11,"""490351130173""","""Salt Lake City, UT""",1,2353,669,304.26,49,59,56,26,33,31,23,27,25,9.55,20.99,2.14,2,2,21718,21642,20924,2,2,2,16930,15884,15558,13402,12369,12161,3479,3465,3350,50,50,47,100,100,93,3.2,5.3,2.35,2.2,13733,98,21326,80,14,154,1062,1624,1665,1078,93,7
4.90351E+11,"""490351129053""","""Salt Lake City, UT""",1,2793,789,321.81,53,64,60,31,38,36,22,26,24,8.68,21.28,2.11,2,2,19560,19385,18787,4,4,4,16456,15380,15047,13215,12167,11933,3133,3104,3008,108,110,105,216,219,210,4.7,6.4,2.67,2.45,26715,84,30813,79,11,181,1052,1909,2041,,94,6
4.90351E+11,"""490351129044""","""Salt Lake City, UT""",1,1640,438,99.07,43,52,50,22,28,26,21,25,23,8.28,36.62,2.02,2,2,19386,19155,18610,3,3,3,15860,14859,14595,12659,11694,11522,3105,3067,2980,96,98,93,191,197,186,6.8,6.4,4.25,4.42,25804,69,27229,79,6,201,743,1381,1482,1177,70,30
4.90351E+11,"""490351130172""","""Salt Lake City, UT""",1,1392,536,186.88,43,52,49,24,30,29,19,22,21,7.24,20.76,1.78,2,2,18069,17865,17218,2,2,2,14119,13160,12929,11161,10234,10111,2894,2860,2757,64,66,62,127,133,123,7,5.8,3.03,2.87,15521,42,24280,80,14,140,1008,1493,1502,1480,58,42
4.90351E+11,"""490351129201""","""Salt Lake City, UT""",1,2092,942,159.84,39,47,45,22,28,27,17,19,18,5.49,32.35,1.57,2,1,14787,14539,13997,5,5,5,12370,11491,11311,9848,9003,8919,2368,2328,2241,154,160,151,309,319,302,8.5,6.5,9.89,5.89,22124,10,37157,79,23,176,1077,1402,1844,1110,40,60
4.90351E+11,"""490351131073""","""Salt Lake City, UT""",1,11850,3021,1817.48,51,61,58,27,34,33,23,27,25,10.4,17.29,2.16,2,2,23148,23021,22326,2,2,2,17295,16277,15990,13536,12541,12368,3708,3686,3575,51,50,47,102,100,95,4.4,4.2,5.65,1.66,13715,69,13555,82,20,87,1156,1709,1748,1425,89,11
4.90351E+11,"""490351131072""","""Salt Lake City, UT""",1,7681,1857,673.34,51,62,59,27,34,32,24,28,26,11.02,30.38,2.21,2,2,24036,23828,23188,1,1,1,17764,16773,16487,13873,12918,12737,3850,3815,3713,40,40,37,81,79,75,5,4.1,3.44,2.76,11943,92,12776,82,6,176,677,1696,1745,,97,3
4.90351E+11,"""490351130122""","""Salt Lake City, UT""",1,3036,753,777.89,59,72,68,36,45,43,23,27,25,9.54,9.23,2.21,2,2,21003,20928,20333,3,3,3,17321,16303,16004,13858,12857,12657,3364,3351,3256,99,96,91,197,191,182,2.9,6.8,1.49,0.97,17159,97,41820,79,17,108,1038,2226,2298,1328,93,7
4.90351E+11,"""490351131082""","""Salt Lake City, UT""",1,1771,432,171.64,52,63,59,27,33,32,25,29,28,10.74,27.03,2.33,2,2,23970,23793,23338,5,4,4,18585,17601,17298,14611,13664,13440,3839,3810,3737,135,127,122,271,254,243,4.1,5.1,2.96,2.52,17635,98,22515,81,9,242,886,1664,1664,,100,0
4.90351E+11,"""490351131081""","""Salt Lake City, UT""",1,2530,668,278.86,51,61,58,27,34,32,23,27,26,9.78,23.44,2.2,2,2,22237,21981,21452,4,4,3,17464,16447,16163,13793,12820,12627,3562,3519,3435,110,107,101,220,214,203,5.1,4.4,3.87,2.4,17286,84,20850,82,8,234,797,1696,1752,1427,84,16
4.90351E+11,"""490351129142""","""Salt Lake City, UT""",1,1576,750,132.99,35,42,40,17,21,20,18,21,20,5.85,32.99,1.71,2,2,15702,15366,14900,6,7,6,13437,12502,12309,10733,9845,9736,2515,2460,2386,189,196,188,379,393,375,8.4,6.7,14.82,5.64,26898,28,38519,79,6,298,687,1059,1210,951,43,57
4.90351E+11,"""490351131071""","""Salt Lake City, UT""",1,11630,3223,2106.51,47,57,54,25,31,30,22,26,24,9.46,14.47,2.04,2,2,21624,21355,20752,4,4,4,16393,15372,15109,12811,11836,11676,3464,3419,3323,119,117,111,238,233,222,5,4.3,3.1,1.53,13737,59,14172,82,23,70,1070,1569,1639,1400,74,26
4.90351E+11,"""490351130071""","""Salt Lake City, UT""",1,2585,671,391.43,51,61,58,28,34,33,23,27,25,10.09,17.31,2.15,2,2,22607,22424,21846,5,5,5,17237,16127,15783,13466,12391,12145,3621,3590,3498,150,145,141,300,291,281,3.1,5.1,2.4,1.71,16884,92,20607,81,19,103,1342,1715,1736,,99,1
4.90351E+11,"""490351130132""","""Salt Lake City, UT""",1,2477,618,423.92,55,67,63,31,39,37,24,28,26,10.38,15.13,2.26,2,2,22971,22884,22258,2,2,2,17926,16926,16625,14190,13207,13009,3679,3664,3564,56,55,52,112,110,105,3.4,6,1.92,1.46,16213,100,22975,80,11,152,907,1939,1971,,98,2
4.90351E+11,"""490351129071""","""Salt Lake City, UT""",1,1728,536,145.27,42,50,47,20,25,24,21,25,23,7.88,29.09,2.04,2,2,18607,18347,17862,7,7,7,15962,14919,14616,12783,11785,11567,2980,2938,2860,199,196,190,397,393,380,5.3,6.5,3.69,3.69,25496,83,34763,79,9,248,841,1267,1367,899,79,21
4.90351E+11,"""490351129141""","""Salt Lake City, UT""",1,1415,433,175.95,54,66,62,32,40,38,22,26,24,8.12,19.98,2.14,2,2,18791,18649,18038,3,3,3,16563,15480,15143,13456,12395,12160,3010,2986,2888,97,99,94,195,197,189,3.7,6.8,2.43,2.46,27048,100,38795,79,11,145,866,1985,2204,,91,9
4.90351E+11,"""490351129211""","""Salt Lake City, UT""",1,1128,344,223.45,52,63,60,29,37,35,23,27,25,9.05,13.93,2.16,2,2,21142,21007,20451,6,6,6,17097,16033,15694,13532,12498,12254,3386,3364,3274,178,172,165,357,344,331,2.6,6.4,2.25,1.54,21226,99,30206,79,22,143,1280,1824,1776,2235,90,10
4.90351E+11,"""490351125025""","""Salt Lake City, UT""",1,896,327,204.73,46,56,53,25,32,30,21,25,23,7.32,11.69,2.05,2,2,17969,17981,17323,3,3,3,15838,14815,14478,12862,11837,11611,2878,2879,2774,97,99,93,195,197,187,4.5,8.4,3.09,1.6,29265,96,46711,76,8,175,788,1575,1661,,96,4
4.90351E+11,"""490351125023""","""Salt Lake City, UT""",1,1460,756,163.37,35,43,40,19,24,23,16,18,17,4.94,22.85,1.51,1,1,13720,13504,13011,6,6,6,11844,11002,10852,9484,8665,8603,2198,2162,2083,163,174,166,326,348,332,8.9,8.7,12.26,4.63,29044,7,48623,75,9,173,800,1207,1430,1124,39,61
4.90351E+11,"""490351128132""","""Salt Lake City, UT""",1,1302,429,367.96,52,64,60,30,37,36,23,26,25,9.21,10.74,2.13,2,2,21447,21104,20474,2,2,2,16872,15863,15529,13383,12430,12203,3435,3379,3278,54,53,48,108,107,96,3.2,6.6,2.21,1.17,17772,90,22148,79,18,120,1093,1864,1950,,96,4
4.90351E+11,"""490351128172""","""Salt Lake City, UT""",1,3079,1393,1297.69,42,50,48,24,31,29,17,20,19,6.13,6.58,1.61,2,2,15788,15478,15050,7,7,7,12819,11931,11788,10091,9250,9183,2529,2478,2410,198,203,196,397,406,392,8.2,7.7,5.63,1.07,19331,14,50032,77,18,75,1259,1522,2019,1412,30,70
4.90351E+11,"""490351126103""","""Salt Lake City, UT""",1,2874,1086,238.32,43,53,50,24,30,28,19,23,21,6.94,31.64,1.84,2,2,17075,16906,16431,7,7,7,14513,13565,13309,11560,10643,10472,2735,2707,2631,217,216,206,435,432,413,7.4,7.6,4.93,4.56,27925,52,44590,78,7,183,885,1489,1617,1240,67,33
4.90351E+11,"""490351128162""","""Salt Lake City, UT""",1,1166,317,324.23,70,86,81,46,58,55,24,28,26,10.67,10.43,2.23,2,2,23133,22719,22087,1,1,1,17767,16738,16417,14024,13064,12847,3705,3638,3536,37,37,33,75,74,66,2.3,5.3,1.14,0.98,12874,100,23208,81,25,125,1575,2885,3143,,92,8
4.90351E+11,"""490351126051""","""Salt Lake City, UT""",1,1398,511,167.39,44,53,50,23,29,28,21,24,23,7.54,23.03,1.98,2,2,18302,18115,17604,6,6,6,15526,14472,14141,12405,11385,11140,2932,2900,2819,189,187,182,379,374,365,4.4,7.6,3.05,3.05,24099,90,47297,78,10,260,966,1440,1614,,89,11
4.90351E+11,"""490351124032""","""Salt Lake City, UT""",1,743,246,570.5,29,35,33,13,16,15,16,19,18,6.06,2.61,1.53,1,1,15421,15130,14619,7,7,7,12250,11351,11185,9578,8719,8643,2470,2423,2341,202,209,202,404,419,403,8.5,6.5,8.54,0.43,24435,5,45463,79,32,58,1576,810,,863,28,72
4.90351E+11,"""490351128134""","""Salt Lake City, UT""",1,1032,320,220.1,61,74,70,37,47,45,23,27,25,9.86,14.34,2.18,2,2,22163,21729,21169,1,1,1,17269,16282,15974,13676,12760,12547,3550,3479,3389,42,42,38,85,84,75,3.8,6.1,1.72,1.45,15164,100,19559,80,8,174,840,2336,2443,,96,4
4.90351E+11,"""490351124031""","""Salt Lake City, UT""",1,5052,2211,680.58,40,49,46,23,29,28,17,20,18,5.76,18.7,1.59,2,2,14891,14565,14198,8,9,8,12607,11709,11548,9976,9122,9028,2385,2332,2273,246,255,247,493,510,494,8.7,7.2,11.91,3.25,27073,12,46325,78,10,130,962,1462,1801,1372,27,73
4.90351E+11,"""490351126084""","""Salt Lake City, UT""",1,1474,421,142.95,48,58,55,27,34,33,21,24,22,7.73,22.77,1.97,2,2,17976,17777,17181,4,4,4,15356,14337,14014,12370,11380,11159,2879,2846,2751,108,110,105,215,220,209,4.4,7.4,2.94,2.95,23961,97,32999,78,8,251,883,1709,1611,2113,81,19
4.90351E+11,"""490351126102""","""Salt Lake City, UT""",1,1043,389,121.68,36,44,41,17,21,20,20,23,21,6.74,21.56,1.88,2,2,16608,16541,15961,7,7,7,14677,13713,13381,11806,10856,10629,2660,2649,2556,211,209,197,422,417,393,5.9,8,6.2,3.2,28485,81,43998,77,6,258,710,1053,1292,,81,19
4.90351E+11,"""490351126111""","""Salt Lake City, UT""",1,1421,454,150.55,48,58,55,27,34,32,21,24,23,7.8,23.51,1.97,2,2,18165,17781,17293,7,7,6,15487,14560,14260,12382,11522,11318,2910,2847,2769,195,192,173,390,383,345,6.3,7.9,3.29,3.02,27846,78,41225,77,6,259,741,1688,1915,1003,75,25
4.90351E+11,"""490351126043""","""Salt Lake City, UT""",1,1062,359,150.89,43,52,49,21,27,26,21,25,23,7.88,18.75,2.03,2,2,18869,18726,18197,7,7,6,15958,14957,14619,12736,11766,11520,3022,2998,2914,200,193,185,400,387,370,4.5,7.8,3.36,2.38,24185,93,40782,77,8,144,816,1337,1450,,92,8
4.90351E+11,"""490351128161""","""Salt Lake City, UT""",1,1958,507,648.1,71,87,82,49,61,58,22,26,24,9.79,7.66,2.08,2,2,21581,21340,20799,5,5,5,16678,15624,15317,13068,12059,11843,3457,3417,3330,154,148,144,307,296,287,2.9,6,0.99,0.78,14258,88,25806,80,24,118,1264,3027,3285,1141,88,12
4.90351E+11,"""490351126114""","""Salt Lake City, UT""",1,2178,718,172.15,43,52,49,24,30,28,19,22,21,7.12,29.72,1.83,2,2,16922,16771,16217,3,3,3,14287,13358,13129,11484,10576,10442,2710,2685,2597,93,96,91,185,193,181,7.5,8.1,9.52,4.17,27626,49,42276,77,7,335,805,1482,1786,1116,55,45
4.90351E+11,"""490351126083""","""Salt Lake City, UT""",1,1182,381,154.34,52,63,60,30,37,35,22,26,25,8.75,21.6,2.12,2,2,20861,20973,20289,2,2,2,16734,15771,15441,13330,12351,12135,3341,3358,3249,62,62,58,124,124,115,5.1,7.4,3.25,2.47,24570,93,33607,78,6,232,733,1842,1875,1375,93,7
4.90351E+11,"""490351125034""","""Salt Lake City, UT""",1,752,231,89.85,43,52,49,23,29,28,20,23,21,6.91,17.77,1.9,2,2,16291,16128,15580,8,8,7,14753,13692,13362,11920,10885,10649,2609,2582,2495,223,225,219,447,449,438,3.9,8,2.73,2.57,29381,93,48068,77,13,142,1230,1448,1506,1238,78,22
4.90351E+11,"""490351124041""","""Salt Lake City, UT""",1,1867,818,223.7,34,41,39,17,22,21,17,19,18,5.2,19.03,1.57,2,1,14078,13728,13407,9,10,10,12367,11482,11332,9834,8995,8903,2255,2198,2147,277,289,282,554,578,563,8.6,7.8,15.1,3.66,28605,14,53870,77,10,140,1083,1085,1317,1055,18,82
4.90351E+11,"""490351126081""","""Salt Lake City, UT""",1,1162,332,114.42,54,65,62,32,39,38,22,26,24,8.82,25.6,2.11,2,2,19926,19758,19183,4,4,3,16516,15508,15186,13221,12241,12016,3192,3163,3071,103,103,99,206,207,197,4.7,7.3,3.11,2.9,23600,97,30864,78,7,263,743,1967,2080,,95,5
4.90351E+11,"""490351125011""","""Salt Lake City, UT""",1,1267,428,77.71,46,56,53,28,35,33,18,21,19,5.91,32.54,1.73,2,2,14652,14516,13938,5,6,5,13342,12397,12141,10839,9911,9754,2347,2324,2232,156,162,155,311,323,311,7.6,8.7,7.99,5.51,29059,43,54959,75,10,360,1093,1752,1855,1434,79,21
4.90351E+11,"""490351125013""","""Salt Lake City, UT""",1,1334,508,201.27,40,49,46,21,26,25,19,23,21,6.71,16.93,1.85,2,2,16630,16420,16001,9,8,8,14529,13553,13286,11616,10676,10482,2664,2629,2562,249,248,242,498,496,484,6.4,8.4,3.01,2.52,28927,65,55836,76,9,194,850,1292,1283,1311,71,29
4.90351E+11,"""490351126055""","""Salt Lake City, UT""",1,2727,1122,456.06,41,49,47,21,27,25,19,22,21,6.95,17.09,1.81,2,2,17418,17133,16667,5,5,5,14322,13407,13241,11388,10519,10434,2790,2743,2669,144,145,139,288,290,278,8.3,6.9,5.36,2.46,21779,20,52803,78,10,163,841,1335,1442,1233,51,49
